	uri	Average_salary_full_professors	Average_salary_associate_professors	Average_salary_assistant_professors	Average_salary_all_ranks	Average_compensation_full_professor	Average_compensation_associate_professors	Average_compensation_assistant_professors	Average_compensation_all_ranks	Number_of_full_professors	Number_of_associate_professors	Number_of_assistant_professors	Number_of_instructors	Number_of_faculty_all_ranks	FICE	College_name	State	label_salary	label_comp	label	corr_feat
530	http://dbpedia.org/resource/Prairie_View_A&M_University	485.0	421.0	347.0	369.0	616.0	542.0	455.0	481.0	34.0	58.0	64.0	73.0	232.0	3630.0	Prairie View A&M University	TX	medium	medium	IIA	I
531	http://dbpedia.org/resource/Presbyterian_College	503.0	376.0	316.0	397.0	637.0	478.0	395.0	501.0	26.0	22.0	22.0	5.0	75.0	3445.0	Presbyterian College	SC	medium	medium	IIB	I
532	http://dbpedia.org/resource/Princeton_University	963.0	564.0	437.0	749.0	1154.0	686.0	534.0	901.0	402.0	66.0	179.0	16.0	702.0	2627.0	Princeton University	NJ	high	high	I	I
533	http://dbpedia.org/resource/Principia_College	465.0	400.0	345.0	395.0	572.0	540.0	414.0	490.0	20.0	9.0	13.0	7.0	49.0	1744.0	Principia College	IL	medium	medium	IIB	I
534	http://dbpedia.org/resource/Providence_College	633.0	526.0	418.0	489.0	827.0	712.0	544.0	646.0	43.0	68.0	93.0	15.0	219.0	3406.0	Providence College	RI	medium	high	IIA	IIB
535	http://dbpedia.org/resource/Purdue_University_Calumet	519.0	413.0	364.0	405.0	677.0	541.0	479.0	530.0	47.0	105.0	74.0	21.0	247.0	1827.0	Purdue University-Calumet	IN	medium	medium	IIA	IIB
536	http://dbpedia.org/resource/Queens'_College,_Cambridge	427.0	360.0	319.0	350.0	511.0	437.0	384.0	422.0	14.0	21.0	20.0	8.0	63.0	2957.0	Queens College	NC	medium	low	IIB	IIB
537	http://dbpedia.org/resource/Quincy_University	372.0	371.0	285.0	345.0	459.0	462.0	351.0	427.0	18.0	21.0	14.0	2.0	55.0	1745.0	Quincy University	IL	low	low	IIB	IIA
538	http://dbpedia.org/resource/Quinnipiac_University	697.0	540.0	412.0	553.0	877.0	686.0	531.0	701.0	82.0	51.0	64.0	10.0	207.0	1402.0	Quinnipiac College	CT	high	high	IIA	IIA
539	http://dbpedia.org/resource/Radford_University	499.0	393.0	354.0	407.0	613.0	488.0	443.0	505.0	137.0	119.0	92.0	43.0	391.0	3732.0	Radford University	VA	medium	medium	IIA	IIA
540	http://dbpedia.org/resource/Ramapo_College	645.0	527.0	407.0	532.0	835.0	701.0	563.0	706.0	49.0	40.0	41.0	1.0	131.0	9344.0	Ramapo College of New Jersey	NJ	high	high	IIB	I
541	http://dbpedia.org/resource/Randolph%E2%80%93Macon_College	522.0	395.0	313.0	399.0	632.0	484.0	385.0	488.0	22.0	30.0	21.0	6.0	79.0	3733.0	Randolph-Macon College	VA	medium	medium	IIB	IIB
542	http://dbpedia.org/resource/Randolph_College	495.0	411.0	337.0	409.0	623.0	512.0	424.0	512.0	17.0	28.0	18.0	2.0	65.0	3734.0	Randolph-Macon Woman's College	VA	medium	medium	IIB	IIB
543	http://dbpedia.org/resource/Reed_College	596.0	442.0	378.0	495.0	729.0	545.0	463.0	607.0	47.0	20.0	31.0	0.0	98.0	3217.0	Reed College	OR	medium	high	IIB	IIA
544	http://dbpedia.org/resource/Regis_College	504.0	425.0	345.0	407.0	627.0	542.0	426.0	513.0	9.0	20.0	14.0	1.0	46.0	2206.0	Regis College	MA	medium	medium	IIB	IIB
545	http://dbpedia.org/resource/Regis_University	489.0	434.0	349.0	424.0	626.0	531.0	428.0	527.0	16.0	26.0	12.0	2.0	56.0	1363.0	Regis University	CO	medium	medium	IIB	IIB
546	http://dbpedia.org/resource/Rensselaer_Polytechnic_Institute	750.0	548.0	475.0	640.0	922.0	703.0	601.0	799.0	190.0	118.0	61.0	0.0	369.0	2803.0	Rensselaer Polytechnic Institute	NY	high	high	I	I
547	http://dbpedia.org/resource/Rhode_Island_College	518.0	442.0	381.0	453.0	675.0	581.0	504.0	594.0	125.0	101.0	96.0	1.0	323.0	3407.0	Rhode Island College	RI	medium	medium	IIA	IIB
548	http://dbpedia.org/resource/Rhodes_College	575.0	446.0	353.0	430.0	741.0	566.0	428.0	538.0	23.0	37.0	46.0	4.0	110.0	3519.0	Rhodes College	TN	medium	medium	IIB	IIA
549	http://dbpedia.org/resource/Rice_University	809.0	548.0	481.0	663.0	992.0	682.0	593.0	816.0	224.0	89.0	91.0	8.0	422.0	3604.0	Rice University	TX	high	high	I	IIA
550	http://dbpedia.org/resource/Richard_Stockton_College_of_New_Jersey	656.0	496.0	393.0	492.0	790.0	607.0	490.0	603.0	47.0	58.0	65.0	8.0	178.0	9345.0	Stockton State College	NJ	medium	high	IIB	I
551	http://dbpedia.org/resource/Rider_University	636.0	552.0	511.0	564.0	764.0	668.0	604.0	677.0	59.0	103.0	41.0	1.0	208.0	2628.0	Rider College	NJ	high	high	IIA	I
552	http://dbpedia.org/resource/Ripon_College_(Wisconsin)	491.0	380.0	320.0	409.0	619.0	479.0	401.0	515.0	28.0	23.0	17.0	1.0	69.0	3884.0	Ripon College	WI	medium	medium	IIB	IIB
553	http://dbpedia.org/resource/Rivier_College	449.0	363.0	331.0	365.0	541.0	419.0	392.0	429.0	12.0	29.0	18.0	7.0	66.0	2586.0	Rivier College	NH	medium	low	IIA	I
554	http://dbpedia.org/resource/Roanoke_College	494.0	408.0	338.0	412.0	624.0	523.0	422.0	522.0	27.0	37.0	28.0	0.0	92.0	3736.0	Roanoke College	VA	medium	medium	IIB	IIA
555	http://dbpedia.org/resource/Robert_Morris_University	575.0	454.0	406.0	438.0	724.0	576.0	513.0	554.0	11.0	43.0	42.0	7.0	103.0	3359.0	Robert Morris College	PA	medium	medium	IIB	IIB
556	http://dbpedia.org/resource/Rochester_Institute_of_Technology	568.0	476.0	417.0	466.0	710.0	603.0	527.0	587.0	182.0	215.0	179.0	13.0	665.0	2806.0	Rochester Institute of Technology	NY	medium	medium	IIA	IIB
557	http://dbpedia.org/resource/Rockhurst_University	448.0	380.0	350.0	369.0	548.0	460.0	422.0	448.0	15.0	31.0	33.0	9.0	88.0	2499.0	Rockhurst College	MO	medium	medium	IIB	IIB
558	http://dbpedia.org/resource/Roger_Williams_University				464.0				605.0	0.0	0.0	0.0	0.0	104.0	4917.0	Roger Williams University	RI	medium	high	IIB	I
559	http://dbpedia.org/resource/Rollins_College	542.0	420.0	321.0	457.0	678.0	519.0	378.0	564.0	78.0	43.0	26.0	7.0	154.0	1515.0	Rollins College	FL	medium	medium	IIA	IIB
560	http://dbpedia.org/resource/Roosevelt_University	484.0	405.0	359.0	416.0	610.0	517.0	464.0	531.0	50.0	58.0	42.0	2.0	152.0	1749.0	Roosevelt University	IL	medium	medium	IIA	IIA
561	http://dbpedia.org/resource/Rose%E2%80%93Hulman_Institute_of_Technology	608.0	522.0	447.0	549.0	797.0	679.0	568.0	715.0	51.0	29.0	21.0	0.0	101.0	1830.0	Rose-Hulman Institute of Technology	IN	high	high	IIB	I
562	http://dbpedia.org/resource/Rust_College	341.0	280.0	302.0	285.0	382.0	313.0	337.0	318.0	11.0	8.0	24.0	18.0	61.0	2433.0	Rust College	MS	low	low	IIB	I
563	http://dbpedia.org/resource/Sacred_Heart_University	546.0	444.0	374.0	435.0	686.0	566.0	478.0	553.0	19.0	55.0	30.0	7.0	111.0	1403.0	Sacred Heart University	CT	medium	medium	IIB	
564	http://dbpedia.org/resource/Saint_Ambrose_University	431.0	374.0	325.0	362.0	541.0	471.0	401.0	450.0	29.0	15.0	44.0	8.0	98.0	1889.0	St. Ambrose University	IA	medium	medium	IIB	IIB
565	http://dbpedia.org/resource/Saint_Anselm_College	512.0	403.0	338.0	381.0	633.0	508.0	435.0	483.0	16.0	35.0	51.0	7.0	109.0	2587.0	Saint Anselm College	NH	medium	medium	IIB	IIA
566	http://dbpedia.org/resource/Saint_Francis_University	472.0	363.0	318.0	345.5	573.0	437.0	387.0	418.0	11.5	11.0	22.5	6.5	51.5	1832.0	Saint Francis College	IN	low	low	IIB	IIB
567	http://dbpedia.org/resource/Saint_Joseph's_College_(Indiana)	434.0	364.3333333333333	314.6666666666667	337.0	535.0	449.0	390.6666666666667	419.6666666666667	9.666666666666666	11.666666666666666	32.666666666666664	3.0	57.0	1833.0	Saint Joseph's College	IN	low	low	IIB	IIB
568	http://dbpedia.org/resource/Saint_Joseph_College_(Connecticut)	548.0	451.0	360.0	430.0	654.0	544.0	432.0	517.0	8.0	34.0	22.0	1.0	65.0	1409.0	Saint Joseph College	CT	medium	medium	IIA	IIA
569	http://dbpedia.org/resource/Saint_Louis_University	657.0	475.0	402.0	500.0	783.0	575.0	484.0	600.0	133.0	111.0	120.0	31.0	395.0	2506.0	Saint Louis University	MO	high	high	I	IIA
570	http://dbpedia.org/resource/Saint_Martin's_University	378.0	347.0	303.0	325.0	441.0	418.0	360.0	386.0	7.0	14.0	28.0	1.0	50.0	3794.0	Saint Martin's College	WA	low	low	IIB	IIB
571	http://dbpedia.org/resource/Saint_Mary's_College_(Indiana)	524.0	391.0	331.0	388.0	675.0	509.0	435.0	505.0	21.0	43.0	52.0	1.0	117.0	1836.0	Saint Mary's College	IN	medium	medium	IIB	IIA
572	http://dbpedia.org/resource/Saint_Mary's_College_of_California	614.0	494.0	404.0	500.0	754.0	616.0	497.0	618.0	38.0	55.0	42.0	0.0	135.0	1302.0	Saint Mary's College of California	CA	high	high	IIA	IIA
573	http://dbpedia.org/resource/Saint_Mary-of-the-Woods_College	307.0	234.0	199.0	232.0	382.0	295.0	246.0	290.0	11.0	11.0	18.0	4.0	44.0	1835.0	Saint Mary-of-the-Woods Coll	IN	low	low	IIB	I
574	http://dbpedia.org/resource/Saint_Michael's_College	501.0	414.0	344.0	404.0	675.0	548.0	457.0	540.0	33.0	38.0	46.0	0.0	122.0	3694.0	Saint Michael's College	VT	medium	medium	IIB	I
575	http://dbpedia.org/resource/Saint_Paul's_College,_Virginia	319.0	309.0	275.0	290.0	399.0	368.0	341.0	357.0	8.0	9.0	8.0	8.0	33.0	3739.0	Saint Paul's College	VA	low	low	IIB	IIB
576	http://dbpedia.org/resource/Saint_Peter's_College_(New_Jersey)	477.0	391.0	317.0	404.0	600.0	498.0	412.0	514.0	46.0	42.0	21.0	5.0	117.0	2638.0	Saint Peter's College	NJ	medium	medium	IIB	IIB
577	http://dbpedia.org/resource/Saint_Vincent_College	436.0	399.0	317.0	363.0	603.0	540.0	406.0	481.0	14.0	20.0	20.0	10.0	64.0	3368.0	Saint Vincent College	PA	medium	medium	IIB	IIB
578	http://dbpedia.org/resource/Saint_Xavier_University	551.0	452.0	388.0	439.0	667.0	548.0	471.0	531.0	22.0	78.0	53.0	6.0	159.0	1768.0	Saint Xavier University	IL	medium	medium	IIA	IIA
579	http://dbpedia.org/resource/Salem_College	378.0	349.0	283.0	324.0	466.0	451.0	349.0	407.0	9.0	15.0	17.0	3.0	44.0	2960.0	Salem College	NC	low	low	IIB	IIB
580	http://dbpedia.org/resource/Salem_International_University	422.0	353.0	305.0	306.0	509.0	429.0	368.0	369.0	6.0	11.0	17.0	16.0	50.0	3820.0	Salem-Teikyo University	WV	low	low	IIB	IIB
581	http://dbpedia.org/resource/Salisbury_University	543.0	445.0	357.0	404.0	679.0	562.0	458.0	513.0	54.0	63.0	78.0	8.0	240.0	2091.0	Salisbury State University	MD	medium	medium	IIA	IIA
582	http://dbpedia.org/resource/Salve_Regina_University	495.0	397.0	327.0	385.0	620.0	496.0	406.0	481.0	29.0	43.0	37.0	14.0	124.0	3411.0	Salve Regina University	RI	medium	medium	IIA	IIA
583	http://dbpedia.org/resource/Sam_Houston_State_University	497.0	403.0	341.0	408.0	633.0	523.0	451.0	529.0	147.0	63.0	116.0	10.0	365.0	3606.0	Sam Houston State University	TX	medium	medium	IIA	IIA
584	http://dbpedia.org/resource/Samford_University	565.0	425.0	363.0	449.0	710.0	556.0	476.0	578.0	83.0	46.0	77.0	9.0	215.0	1036.0	Samford University	AL	medium	medium	IIA	I
585	http://dbpedia.org/resource/San_Diego_State_University	602.0	479.0	403.0	547.0	756.0	615.0	524.0	693.0	576.0	223.0	100.0	10.0	909.0	1151.0	San Diego State University	CA	high	high	IIA	IIA
586	http://dbpedia.org/resource/San_Jose_State_University	598.0	486.0	404.0	528.0	750.0	623.0	526.0	669.0	431.0	222.0	158.0	8.0	819.0	1155.0	San Jose State University	CA	high	high	IIA	IIA
587	http://dbpedia.org/resource/Santa_Clara_University	763.0	555.0	487.0	578.0	938.0	704.0	624.0	729.0	85.0	117.0	90.0	0.0	324.0	1326.0	Santa Clara University	CA	high	high	IIA	IIA
588	http://dbpedia.org/resource/Sarah_Lawrence_College	623.0	478.0	398.0	541.0	779.0	610.0	495.0	677.0	39.0	14.0	13.0	0.0	69.0	2813.0	Sarah Lawrence College	NY	high	high	IIB	IIA
589	http://dbpedia.org/resource/Schreiner_University	354.0	300.0	257.0	282.0	425.0	363.0	313.0	343.0	12.0	8.0	8.0	12.0	40.0	3610.0	Schreiner College	TX	low	low	IIB	IIB
590	http://dbpedia.org/resource/Scripps_College	611.0	458.0	372.0	511.0	776.0	588.0	495.0	658.0	28.0	10.0	15.0	1.0	54.0	1174.0	Scripps College	CA	high	high	IIB	IIB
591	http://dbpedia.org/resource/Seattle_Pacific_University	457.0	388.0	335.0	390.0	563.0	485.0	422.0	485.0	50.0	48.0	34.0	7.0	144.0	3788.0	Seattle Pacific University	WA	medium	medium	IIA	
592	http://dbpedia.org/resource/Seattle_University	565.0	476.0	408.0	458.0	674.0	572.0	495.0	551.0	53.0	88.0	69.0	14.0	237.0	3790.0	Seattle University	WA	medium	medium	IIA	IIA
593	http://dbpedia.org/resource/Seton_Hall_University	736.0	557.0	414.0	553.0	894.0	683.0	507.0	675.0	98.0	110.0	101.0	13.0	332.0	2632.0	Seton Hall University	NJ	high	high	IIA	I
594	http://dbpedia.org/resource/Seton_Hill_University	489.0	380.0	329.0	368.0	575.0	479.0	403.0	453.0	7.0	23.0	24.0	1.0	56.0	3362.0	Seton Hill College	PA	medium	medium	IIB	IIB
595	http://dbpedia.org/resource/Sewanee:_The_University_of_the_South	578.0	427.0	347.0	485.0	759.0	571.0	447.0	636.0	53.0	20.0	18.0	6.0	99.0	3534.0	University of the South	TN	medium	high	IIB	IIB
596	http://dbpedia.org/resource/Shaw_University		321.0	293.0	292.0		383.0	348.0	345.0	5.0	19.0	43.0	25.0	92.0	2962.0	Shaw University	NC	low	low	IIB	IIB
597	http://dbpedia.org/resource/Shawnee_State_University	510.0	439.0	368.0	411.0	658.0	563.0	502.0	537.0	15.0	54.0	35.0	15.0	119.0	12748.0	Shawnee State University	OH	medium	medium	IIB	I
598	http://dbpedia.org/resource/Shenandoah_University	463.0	387.0	330.0	392.0	554.0	464.0	394.0	469.0	32.0	26.0	25.0	6.0	89.0	3737.0	Shenandoah University	VA	medium	medium	IIB	I
599	http://dbpedia.org/resource/Shippensburg_University_of_Pennsylvania	673.0	545.0	425.0	573.0	848.0	706.0	567.0	735.0	148.0	67.0	83.0	3.0	301.0	3326.0	Shippensburg University	PA	high	high	IIA	IIA
600	http://dbpedia.org/resource/Shorter_University	370.0	308.0	294.0	317.0	439.0	368.0	355.0	379.0	16.0	17.0	17.0	5.0	55.0	1591.0	Shorter College	GA	low	low	IIB	I
601	http://dbpedia.org/resource/Siena_College	515.0	429.0	357.0	434.0	667.0	567.0	474.0	570.0	52.0	53.0	49.0	1.0	155.0	2816.0	Siena College	NY	medium	medium	IIB	I
602	http://dbpedia.org/resource/Simmons_College_(Massachusetts)	589.0	471.0	386.0	477.0	724.0	592.0	482.0	593.0	54.0	54.0	53.0	6.0	167.0	2208.0	Simmons College	MA	medium	medium	IIA	I
603	http://dbpedia.org/resource/Simpson_College	491.0	377.0	339.0	394.0	645.0	473.0	434.0	504.0	25.0	11.0	17.0	14.0	67.0	1887.0	Simpson College	IA	medium	medium	IIB	IIB
604	http://dbpedia.org/resource/Skidmore_College	642.0	492.0	397.0	498.0	831.0	639.0	516.0	646.0	42.0	69.0	48.0	5.0	164.0	2814.0	Skidmore College	NY	medium	high	IIB	IIA
605	http://dbpedia.org/resource/Slippery_Rock_University_of_Pennsylvania	675.0	532.0	431.0	537.0	836.0	670.0	552.0	676.0	127.0	104.0	138.0	11.0	380.0	3327.0	Slippery Rock University of Penn.	PA	high	high	IIA	IIA
606	http://dbpedia.org/resource/Smith_College	732.0	514.0	405.0	591.0	932.0	646.0	502.0	747.0	127.0	70.0	59.0	6.0	262.0	2209.0	Smith College	MA	high	high	IIA	IIA
607	http://dbpedia.org/resource/Sonoma_State_University	602.0	459.0	380.0	553.0	755.0	592.0	497.0	699.0	170.0	34.0	29.0	0.0	233.0	1156.0	Sonoma State University	CA	high	high	IIA	IIA
608	http://dbpedia.org/resource/South_Carolina_State_University	458.0	379.0	307.0	350.0	561.0	467.0	382.0	432.0	59.0	58.0	77.0	36.0	255.0	3446.0	South Carolina State College	SC	medium	low	IIB	IIB
609	http://dbpedia.org/resource/Southern_Arkansas_University	461.0	389.0	321.0	362.0	575.0	484.0	402.0	453.0	27.0	31.0	34.0	23.0	115.0	1107.0	Southern Arkansas University	AR	medium	medium	IIA	IIA
610	http://dbpedia.org/resource/Southern_Oregon_University	460.0	371.0	315.0	393.0	598.0	491.0	417.0	517.0	72.0	49.0	25.0	12.0	161.0	3219.0	Southern Oregon State College	OR	medium	medium	IIA	I
611	http://dbpedia.org/resource/Southern_Utah_University	421.0	349.0	290.0	335.0	546.0	473.0	413.0	459.0	33.0	48.0	55.0	11.0	147.0	3678.0	Southern Utah University	UT	low	medium	IIB	IIA
612	http://dbpedia.org/resource/Southern_Wesleyan_University	293.0	247.0	214.0	264.0	366.0	311.0	261.0	329.0	20.0	7.0	9.0	0.0	36.0	3422.0	Central Wesleyan College	SC	low	low	IIB	
613	http://dbpedia.org/resource/Southwest_Minnesota_State_University	525.0	417.0	355.0	459.0	686.0	551.0	466.0	602.0	57.0	40.0	19.0	1.0	117.0	2375.0	Southwest State University	MN	medium	high	IIB	IIA
614	http://dbpedia.org/resource/Southwestern_College_(Kansas)	340.0	318.0	278.0	311.0	415.0	388.0	341.0	380.0	16.0	10.0	10.0	3.0	39.0	1940.0	Southwestern College	KS	low	low	IIB	I
615	http://dbpedia.org/resource/Southwestern_University	627.0	470.0	373.0	478.0	763.0	581.0	465.0	590.0	22.0	33.0	25.0	3.0	83.0	3620.0	Southwestern University	TX	medium	medium	IIB	IIA
616	http://dbpedia.org/resource/Spalding_University	359.0	315.0	289.0	313.0	416.0	370.0	333.0	363.0	15.0	22.0	26.0	3.0	66.0	1960.0	Spalding University	KY	low	low	IIB	I
617	http://dbpedia.org/resource/Spring_Arbor_University	368.0	321.0	284.0	320.0	455.0	398.0	370.0	400.0	22.0	15.0	19.0	6.0	62.0	2318.0	Spring Arbor College	MI	low	low	IIB	IIA
618	http://dbpedia.org/resource/Spring_Hill_College	431.0	352.0	311.0	373.0	518.0	425.0	374.0	449.0	23.0	17.0	14.0	1.0	55.0	1041.0	Spring Hill College	AL	medium	medium	IIB	I
619	http://dbpedia.org/resource/Springfield_College_(Massachusetts)	520.0	404.0	321.0	376.0	643.0	501.0	399.0	467.0	34.0	45.0	78.0	17.0	174.0	2211.0	Springfield College	MA	medium	medium	IIA	IIA
620	http://dbpedia.org/resource/St._Catherine_University	428.0	369.0	326.0	356.0	515.0	448.0	385.0	427.0	27.0	53.0	54.0	9.0	143.0	2342.0	College of St. Catherine	MN	medium	low	IIB	I
621	http://dbpedia.org/resource/St._Cloud_State_University	518.0	417.0	354.0	441.0	662.0	546.0	464.0	570.0	259.0	143.0	146.0	25.0	573.0	2377.0	St. Cloud State University	MN	medium	medium	IIA	IIA
622	http://dbpedia.org/resource/St._Edward's_University	469.0	385.0	331.0	380.0	552.0	454.0	392.0	448.0	12.0	45.0	24.0	2.0	83.0	3621.0	St. Edward's University	TX	medium	medium	IIB	IIB
623	http://dbpedia.org/resource/St._Francis'_College	543.0	466.0	350.0	446.0	689.0	607.0	457.0	573.0	22.0	14.0	14.0	7.0	57.0	2820.0	St. Francis College	NY	medium	medium	IIB	IIB
624	http://dbpedia.org/resource/St._John's_College_(Brantford)				439.5				579.5	0.0	0.0	0.0	0.0	48.0	2092.0	Saint John's College	MD	medium	medium	IIB	IIA
625	http://dbpedia.org/resource/St._John's_University_of_Tanzania	512.0	412.0	353.0	418.0	672.0	523.0	435.0	532.0	37.0	44.0	38.0	6.0	126.0	2379.0	St. John's University	MN	medium	medium	IIB	IIB
626	http://dbpedia.org/resource/St._John_Fisher_College	513.0	427.0	376.0	432.0	635.0	512.0	451.0	524.0	29.0	40.0	36.0	1.0	106.0	2821.0	St. John Fisher College	NY	medium	medium	IIB	IIB
627	http://dbpedia.org/resource/St._Lawrence_University	627.0	473.0	366.0	488.0	799.0	613.0	472.0	627.0	50.0	56.0	40.0	7.0	153.0	2829.0	St. Lawrence University	NY	medium	high	IIB	IIA
628	http://dbpedia.org/resource/St._Mary's_University_College_(Twickenham)	652.0	474.0	383.0	502.0	744.0	560.0	452.0	585.0	58.0	57.0	49.0	5.0	169.0	3623.0	St. Mary's University	TX	high	medium	IIA	I
629	http://dbpedia.org/resource/St._Norbert_College	546.0	445.0	353.0	415.0	712.0	585.0	457.0	541.0	15.0	45.0	42.0	7.0	109.0	3892.0	St. Norbert College	WI	medium	medium	IIB	IIB
630	http://dbpedia.org/resource/St._Olaf_College	551.0	417.0	355.0	446.0	673.0	509.0	430.0	543.0	82.0	93.0	49.0	11.0	235.0	2382.0	St. Olaf College	MN	medium	medium	IIB	
631	http://dbpedia.org/resource/St._Thomas_Aquinas_College	510.0	408.0	374.0	419.0	617.0	526.0	454.0	515.0	18.0	16.0	26.0	3.0	63.0	2832.0	St. Thomas Aquinas College	NY	medium	medium	IIB	I
632	http://dbpedia.org/resource/St._Thomas_University_(Florida)	438.0	482.0	351.0	403.0	520.0	570.0	421.0	480.0	23.0	22.0	37.0	4.0	90.0	1468.0	St. Thomas University	FL	medium	medium	IIA	I
633	http://dbpedia.org/resource/St_Mary's_College,_Auckland	336.0	301.0	261.0	282.0	390.0	358.0	313.0	335.0	10.0	11.0	15.0	5.0	43.0	1943.0	Saint Mary College	KS	low	low	IIB	I
634	http://dbpedia.org/resource/Stanford_University	952.0	658.0	519.0	824.0	1144.0	814.0	653.0	1000.0	533.0	139.0	145.0	0.0	834.0	1305.0	Stanford University	CA	high	high	I	I
635	http://dbpedia.org/resource/State_University_of_New_York_at_Geneseo	541.0	411.0	348.0	405.0	704.0	536.0	448.0	525.0	48.0	78.0	79.0	23.0	243.0	2845.0	SUNY College at Geneseo	NY	medium	medium	IIA	IIB
636	http://dbpedia.org/resource/State_University_of_New_York_at_Old_Westbury	592.0	480.0	374.0	466.0	758.0	616.0	485.0	599.0	36.0	42.0	40.0	8.0	127.0	7109.0	SUNY College at Old Westbury	NY	medium	high	IIB	IIB
637	http://dbpedia.org/resource/State_University_of_New_York_at_Oneonta	539.0	428.0	362.0	440.0	705.0	557.0	467.0	571.0	93.0	78.0	81.0	1.0	267.0	2847.0	SUNY College at Oneonta	NY	medium	medium	IIA	IIA
638	http://dbpedia.org/resource/State_University_of_New_York_at_Potsdam	531.0	413.0	337.0	424.0	691.0	539.0	436.0	552.0	78.0	63.0	52.0	9.0	219.0	2850.0	SUNY College at Potsdam	NY	medium	medium	IIA	IIB
639	http://dbpedia.org/resource/Stephens_College				282.0				364.0	0.0	0.0	0.0	0.0	62.0	2512.0	Stephens College	MO	low	low	IIB	IIB
640	http://dbpedia.org/resource/Stetson_University	622.0	437.0	370.0	477.0	794.0	561.0	467.0	605.0	61.0	52.0	65.0	2.0	185.0	1531.0	Stetson University	FL	medium	high	IIA	IIA
641	http://dbpedia.org/resource/Stevens_Institute_of_Technology	647.0	494.0	415.0	544.0	807.0	634.0	525.0	685.0	66.0	37.0	30.0	4.0	137.0	2639.0	Stevens Institute of Technology	NJ	high	high	IIA	IIA
642	http://dbpedia.org/resource/Stillman_College	321.0	288.0	251.0	272.0	388.0	354.0	312.0	335.0	13.0	18.0	18.0	10.0	59.0	1044.0	Stillman College	AL	low	low	IIB	IIA
643	http://dbpedia.org/resource/Stonehill_College	513.0	428.0	354.0	423.0	657.0	541.0	458.0	539.0	24.0	56.0	36.0	0.0	116.0	2217.0	Stonehill College	MA	medium	medium	IIB	IIA
644	http://dbpedia.org/resource/Stony_Brook_University	755.0	534.0	414.0	589.0	961.0	688.0	526.0	751.0	346.0	216.0	183.0	24.0	801.0	2838.0	SUNY at Stony Brook	NY	high	high	I	IIA
645	http://dbpedia.org/resource/Suffolk_University	727.0	548.0	484.0	611.0	925.0	706.0	599.0	777.0	111.0	73.0	33.0	15.0	232.0	2218.0	Suffolk University	MA	high	high	IIA	IIA
646	http://dbpedia.org/resource/Sul_Ross_State_University	440.0	368.0	310.0	354.0	562.0	474.0	410.0	462.0	34.0	15.0	24.0	8.0	95.0	3625.0	Sul Ross State University	TX	medium	medium	IIB	IIA
647	http://dbpedia.org/resource/Susquehanna_University	534.0	420.0	359.0	422.0	661.0	519.0	443.0	521.0	25.0	26.0	33.0	5.0	89.0	3369.0	Susquehanna University	PA	medium	medium	IIB	I
648	http://dbpedia.org/resource/Swarthmore_College	704.0	519.0	417.0	562.0	868.0	651.0	526.0	699.0	68.0	44.0	47.0	2.0	163.0	3370.0	Swarthmore College	PA	high	high	IIB	IIB
649	http://dbpedia.org/resource/Sweet_Briar_College	539.0	433.0	372.0	468.0	666.0	524.0	445.0	572.0	28.0	26.0	11.0	0.0	65.0	3742.0	Sweet Briar College	VA	medium	medium	IIB	I
650	http://dbpedia.org/resource/Syracuse_University	648.0	475.0	394.0	526.0	851.0	645.0	528.0	701.0	371.0	301.0	205.0	10.0	891.0	2882.0	Syracuse University	NY	high	high	I	IIA
651	http://dbpedia.org/resource/Tabor_College_(Kansas)	304.0		222.0	257.0	385.0		282.0	326.0	8.0	5.0	8.0	3.0	24.0	1946.0	Tabor College	KS	low	low	IIB	IIB
652	http://dbpedia.org/resource/Tarleton_State_University	446.0	399.0	347.0	354.0	570.0	516.0	455.0	462.0	42.0	48.0	48.0	62.0	204.0	3631.0	Tarleton State University	TX	medium	medium	IIA	IIA
653	http://dbpedia.org/resource/Taylor_University	404.0	352.0	300.0	355.0	555.0	486.0	382.0	480.0	36.0	31.0	25.0	3.0	95.0	1838.0	Taylor University	IN	medium	medium	IIB	IIA
654	http://dbpedia.org/resource/Temple_University	736.0	579.0	454.0	606.0	913.0	724.0	568.0	755.0	490.0	332.0	291.0	37.0	1150.0	3371.0	Temple University	PA	high	high	I	I
655	http://dbpedia.org/resource/Tennessee_Technological_University	547.0	424.0	346.0	436.0	664.0	527.0	439.0	540.0	146.0	98.0	100.0	32.0	376.0	3523.0	Tennessee Technological Univ	TN	medium	medium	IIA	IIB
656	http://dbpedia.org/resource/Texas_A&M_University	645.0	460.0	394.0	505.0	798.0	587.0	509.0	637.0	652.0	424.0	305.0	2.0	1546.0	10366.0	Texas A & M University	TX	high	high	I	I
657	http://dbpedia.org/resource/Texas_Christian_University	654.0	477.0	423.0	511.0	811.0	599.0	518.0	632.0	107.0	109.0	99.0	9.0	336.0	3636.0	Texas Christian University	TX	high	high	I	I
658	http://dbpedia.org/resource/Texas_Lutheran_University	458.0	370.0	313.0	365.0	564.0	456.0	386.0	449.0	20.0	13.0	20.0	8.0	61.0	3641.0	Texas Lutheran College	TX	medium	medium	IIB	IIB
659	http://dbpedia.org/resource/Texas_Southern_University	551.0	455.0	366.0	423.0	684.0	573.0	469.0	535.0	83.0	82.0	104.0	50.0	331.0	3642.0	Texas Southern University	TX	medium	medium	I	IIA
